LETHBRIDGE AGTECH AGCM,49.647,-112.763,AB,17.3,0,NA,34.7,0,0,0,,,NA,19.4,3,NA,,6,,,NA,47.1,26.9,3033877
LETHBRIDGE CDA,49.695,-112.768,AB,18.2,2,NA,34.9,2,4.5,2,,,NA,15.7,2,NA,,5,,,NA,34,40.4,3033890
LETHBRIDGE CDA 2,49.7,-112.783,AB,,,NA,,,,,0,0,NA,25.2,0,NA,0,5,,,NA,,,3033892
LETHBRIDGE DEMO FARM AGDM,49.683,-112.75,AB,17.3,0,NA,33.9,0,0,0,,,NA,27,0,NA,,7,,,NA,47.5,25.8,3033897
MEDICINE HAT,50.019,-110.721,AB,18.9,0,NA,35.4,0,4.5,0,,,NA,31.9,0,NA,,10,,,NA,26.6,55.4,3034479
MEDICINE HAT RCS,50.025,-110.717,AB,19.1,0,NA,35.6,0,5.4,0,,,NA,27.7,0,NA,,8,,,NA,24.8,59.7,3034485
MOSSLEIGH AGCM,50.673,-113.349,AB,16.2,0,NA,33.4,0,1.3,0,,,NA,48.9,1,NA,,7,,,NA,68.4,13.2,3034577
NIER AGDM,51.369,-114.099,AB,13.6,0,NA,28.9,0,1,0,,,NA,32.2,0,NA,,7,,,NA,138.3,1.8,3034795
PINCHER CREEK,49.521,-113.997,AB,16,0,NA,31.4,0,2,0,,,NA,42.6,0,NA,,6,,,NA,72.8,11,3035198
PINCHER CREEK CLIMATE,49.522,-114.005,AB,16,3,NA,31.7,3,2,3,,,NA,41.6,3,NA,,5,,,NA,67.5,11.3,3035208
QUEENSTOWN,50.606,-112.983,AB,17.1,0,-0.1,33.5,0,4.5,0,0,0,0,31.6,0,64,0,8,,,NA,51.4,23.4,3035340
QUEENSTOWN,50.598,-112.803,AB,16.7,3,NA,34.3,3,4.6,3,,,NA,15.9,3,NA,,5,,,NA,55.8,20.1,3035342
RAINIER AGCM,50.367,-112.117,AB,17.4,0,NA,34.1,0,3.3,0,,,NA,20.1,0,NA,,7,,,NA,44.7,25,3035355
RALSTON AGCM,50.099,-111.213,AB,18.4,0,NA,35,0,3.1,0,,,NA,38,2,NA,,8,,,NA,34.6,46,3035362
RAYMOND AGDM,49.483,-112.683,AB,17.7,0,NA,34.7,0,2,0,,,NA,24.1,2,NA,,7,,,NA,41.1,32.4,3035422
ROLLING HILLS AGCM,50.265,-111.701,AB,17.5,0,NA,34.6,0,2.8,0,,,NA,15.8,0,NA,,6,,,NA,42.8,28.4,3035530
ROSEMARY AGDM,50.833,-112.05,AB,16.3,0,NA,34.3,0,2.9,0,,,NA,44.6,0,NA,,5,,,NA,68.3,14.2,3035650
SEVEN PERSONS AGDM,49.917,-110.917,AB,18.3,0,NA,35.2,0,5.6,0,,,NA,29.8,1,NA,,8,,,NA,34.7,43.9,3035845
SOCIAL PLAINS AGCM,50.732,-110.215,AB,17.2,0,NA,35.8,0,4.8,0,,,NA,27,0,NA,,6,,,NA,56.4,32.4,3036040
STANDARD AGCM,51.228,-112.982,AB,16.1,0,NA,31.9,0,4.7,0,,,NA,41.2,6,NA,,7,,,NA,72.3,14.6,3036086
STAVELY AAFC,50.183,-113.883,AB,15.3,0,NA,27.8,0,4.3,0,,,NA,80.4,0,NA,,10,,,NA,97,12.3,3036099
STRATHMORE AGDM,51.033,-113.283,AB,16,0,NA,31.5,0,5.4,0,,,NA,20.4,21,NA,,2,,,NA,73.7,13.2,3036205
TABER,49.792,-112.124,AB,17.7,18,NA,35.5,12,6.5,11,0,12,NA,28.7,12,NA,0,7,,,NA,11.6,7.2,3036360
TIDE LAKE AGCM,50.456,-111.321,AB,17.5,0,NA,35.6,0,2.4,0,,,NA,47.3,0,NA,,9,,,NA,46.1,30.8,3036485
TRAVERS AGCM,50.304,-112.863,AB,17.2,0,NA,33.3,0,5.9,0,,,NA,42.5,0,NA,,8,,,NA,48,24.1,3036500
VAUXHALL CDA CS,50.05,-112.133,AB,17.6,0,NA,34.4,0,4.5,0,,,NA,18.8,0,NA,,6,,,NA,41.3,30.3,3036682
WRENTHAM AGDM,49.5,-112.117,AB,17.8,0,NA,34.1,0,2.8,0,,,NA,18.3,3,NA,,5,,,NA,37.8,32.6,3037675
OKOTOKS,50.729,-113.961,AB,16.6,0,0.4,33,0,3.5,0,0,0,0,61.6,0,100,0,12,,,NA,58.3,15.3,303M9JM
PICTURE BUTTE WEST,49.871,-112.788,AB,17,0,NA,33.5,0,2,0,0,0,NA,61.4,0,NA,0,11,,,NA,50.8,19,303N1G3
DEL BONITA AGDM,49.05,-112.817,AB,15.8,10,NA,33.2,10,2.1,10,,,NA,26.8,10,NA,,6,,,NA,56.8,10,3042045
MANYBERRIES AGCM,49.364,-110.678,AB,17.5,0,NA,35.3,0,-0.4,0,,,NA,31.9,3,NA,,8,,,NA,54.6,38.4,3044203
MASINASIN AGDM,49.137,-111.652,AB,18.6,0,NA,35.3,0,5.4,0,,,NA,17.3,8,NA,,6,,,NA,29.8,48.9,3044232
MILK RIVER,49.133,-112.05,AB,17.6,0,NA,34.8,0,3.1,0,,,NA,39,0,NA,,5,,,NA,43,30.9,3044533
ONEFOUR CDA,49.117,-110.467,AB,18.4,0,NA,36.7,0,3.3,0,,,NA,32.3,0,NA,,7,,,NA,36.5,49.4,3044923
PAKOWKI LAKE AGCM,49.225,-111.126,AB,18.3,1,NA,36,1,4.1,1,,,NA,39.8,4,NA,,8,,,NA,32.1,41.4,3045000
PINHORN AGCM,49.029,-111.025,AB,17.8,0,NA,34.2,0,5,0,,,NA,35.8,0,NA,,4,,,NA,42.8,37.2,3045100
WARNER AGCM,49.283,-112.16,AB,17.8,0,NA,34.9,0,0,0,,,NA,17.8,6,NA,,6,,,NA,40.6,35.2,3046951
BANFF CS,51.193,-115.552,AB,14.1,0,NA,28.6,0,-1.5,0,,,NA,88.2,0,NA,,11,,,NA,123.5,3.4,3050519
BEAVER MINES,49.468,-114.175,AB,15.3,0,NA,30.3,0,2.3,0,,,NA,28.9,0,NA,,4,,,NA,91.4,8.2,3050602
BOW VALLEY,51.083,-115.067,AB,14.4,3,NA,29.9,3,-1.7,3,,,NA,72.3,3,NA,,9,,,NA,104.8,3.7,3050778
CROWSNEST,49.628,-114.482,AB,14.4,0,NA,30.1,0,-0.9,0,,,NA,31.8,1,NA,,5,,,NA,116.2,3.3,3051R4R
JASPER WARDEN,52.926,-118.03,AB,13.7,0,NA,28.7,0,-1.3,0,,,NA,46.3,0,NA,,7,,,NA,134.5,0.6,3053536
KANANASKIS,51.028,-115.035,AB,14.3,2,0.5,29,2,-1,2,0,2,NA,51,2,NA,,6,,,NA,111.5,3.6,3053600
NORDEGG CS,52.492,-116.04,AB,12.5,0,NA,25.9,0,-2.1,0,,,NA,79.2,0,NA,,13,,,NA,171.8,0,3054843
PEKISKO,50.368,-114.416,AB,12.9,7,NA,28.2,7,-0.5,7,,,NA,87.5,7,NA,,7,,,NA,123.1,0,3055119
WATERTON PARK GATE,49.131,-113.809,AB,15.4,0,NA,31.9,0,-1.1,0,,,NA,45.2,0,NA,,5,,,NA,88.2,8.1,3056214
WHITECOURT A,54.144,-115.787,AB,13.6,0,NA,25.5,0,2.2,0,,,NA,,,NA,,,,,NA,139.3,1.8,3057376
NAKISKA RIDGETOP,50.943,-115.19,AB,8.7,0,NA,19.6,0,-2.9,0,,,NA,,,NA,,,,,NA,288.1,0,305MGFF
ATHABASCA AGCM,54.635,-113.382,AB,13.9,0,NA,27.1,0,1.9,0,,,NA,52.6,4,NA,,7,,,NA,133.3,5.5,3060330
ATMORE AGDM,54.782,-112.825,AB,13.1,0,NA,28.5,0,-0.1,0,,,NA,46.9,0,NA,,6,,,NA,154.6,3,3060406
BARRHEAD CS,54.095,-114.448,AB,14.3,0,NA,26.5,0,1.9,0,,,NA,9.9,17,NA,,3,,,NA,121.7,6.2,3060535
BRULE BLACK CAT,53.35,-117.867,AB,13.5,9,0.3,26,8,0,7,0,6,NA,45.8,6,NA,0,11,,,NA,98,0,3060903
CAMPSIE AUTO,54.131,-114.678,AB,14,0,NA,26,0,1,0,,,NA,29.2,0,NA,,6,,,NA,127.9,3.5,3061201
CARROT CREEK,53.623,-115.894,AB,13.1,0,NA,26,0,0.1,0,,,NA,58.2,5,NA,,13,,,NA,152.8,1,3061350
DAPP AGDM,54.317,-113.95,AB,13.2,1,NA,25.6,1,-0.5,1,,,NA,26.4,1,NA,,6,,,NA,146.4,1.1,3061975
EDSON,53.579,-116.465,AB,12.8,0,NA,25.1,0,0,0,,,NA,67.6,0,NA,,12,,,NA,161.5,0,3062239
EDSON CLIMATE,53.58,-116.453,AB,13.1,0,NA,25.3,0,1,0,,,NA,73.5,0,NA,,11,,,NA,151.3,0,3062246
ENTWISTLE,53.6,-114.983,AB,14.7,0,-0.8,27.5,0,2,0,0,0,NA,67.8,0,89,0,13,,,NA,109,6.3,3062451
EVANSBURG2 AGCM,53.614,-115.062,AB,13.3,0,NA,25.8,0,-0.7,0,,,NA,40.6,0,NA,,11,,,NA,146.3,1.1,3062476
FORT ASSINIBOINE AGCM,54.41,-114.769,AB,13.5,0,NA,26.2,0,1.5,0,,,NA,47,1,NA,,7,,,NA,143,2.4,3062660
FORT MCMURRAY CS,56.651,-111.213,AB,14,0,NA,26.3,0,2.9,0,,,NA,83.1,0,NA,,10,,,NA,126.7,3.4,3062696
FORT MCMURRAY A,56.653,-111.223,AB,14.2,0,NA,26.3,0,3.4,0,,,NA,89.8,1,NA,,11,,,NA,122.6,4,3062697
HENDRICKSON CREEK,53.795,-118.447,AB,9.4,0,NA,24.7,0,-4.1,0,,,NA,,,NA,,,,,NA,265.3,0,3063135
HIGH PRAIRIE AGDM,55.396,-116.479,AB,13.6,0,NA,24.7,0,1.3,0,,,NA,56.2,0,NA,,11,,,NA,137.8,1.5,3063165
ISLAND LAKE SOUTH,54.821,-113.543,AB,14,8,NA,25.9,8,3.1,8,,,NA,37.6,8,NA,,8,,,NA,94.7,2.8,3063600
KINIKINIK,54.563,-112.981,AB,14.1,0,NA,27.6,0,3.4,0,,,NA,41.2,1,NA,,10,,,NA,125.7,5.6,3063640
LAC LA BICHE CLIMATE,54.769,-112.024,AB,14.5,0,NA,27.9,0,3.5,0,,,NA,48.4,0,NA,,9,,,NA,115.4,6.6,3063686
MILDRED LAKE,57.041,-111.559,AB,14.9,0,NA,26.2,0,5.4,0,,,NA,113.7,0,NA,,14,,,NA,104.4,7.5,3064528
PLEASANT VIEW,54.964,-113.321,AB,13.4,0,NA,26.2,0,1.3,0,,,NA,71.4,0,NA,,8,,,NA,144.1,2.5,3065200
RICH LAKE AGDM,54.5,-111.7,AB,12.7,0,NA,26.7,0,0.1,0,,,NA,51.5,0,NA,,8,,,NA,166.7,2.8,3065475
ISPAS,53.851,-111.835,AB,14.2,1,NA,27.2,1,3.7,1,,,NA,19.2,1,NA,,8,,,NA,119.4,4.3,3065712
SLAVE LAKE,55.293,-114.777,AB,14,0,NA,24.8,0,3.4,0,,,NA,105.9,0,NA,,12,,,NA,124.6,1.6,3065995
SLAVE LAKE RCS,55.293,-114.777,AB,13.9,0,NA,24.5,0,3,0,,,NA,88.5,0,NA,,11,,,NA,129.8,1.2,3065997
TAWATINAW AGCM,54.3,-113.52,AB,14.3,0,NA,26.9,0,2.2,0,,,NA,13.4,1,NA,,4,,,NA,121.8,5.9,3066367
WHITECOURT A,54.144,-115.787,AB,,,,21,30,11.5,30,0,30,NA,25.8,30,NA,,1,,,NA,,,3067372
WILLOW CREEK 1,53.386,-118.348,AB,10.7,1,NA,25.5,1,-3.7,1,,,NA,41.9,1,NA,,7,,,NA,219.7,0,306GE70
BALLATER AGCM,55.577,-117.236,AB,13.5,0,NA,27.1,0,0,0,,,NA,37.6,0,NA,,10,,,NA,142.1,3.7,3070495
BEAVERLODGE RCS,55.197,-119.396,AB,12.8,0,NA,24.8,0,2.7,0,,,NA,51.9,0,NA,,11,,,NA,161.8,0.3,3070600
BROWNVALE AGCM,56.118,-117.886,AB,13.3,0,NA,26.1,0,0.5,0,,,NA,26.1,18,NA,,6,,,NA,149.1,4,3070800
CLEAR HILLS AGCM,56.529,-117.933,AB,12.8,0,NA,25.6,0,-0.4,0,,,NA,51.6,1,NA,,9,,,NA,162.9,1.6,3071661
DEADWOOD AGCM,56.715,-117.543,AB,13.6,0,NA,26.6,0,1.9,0,,,NA,81.4,0,NA,,10,,,NA,139.9,3.6,3071957
EAGLESHAM AGCM,55.808,-117.887,AB,13.5,0,NA,25.9,0,0.3,0,,,NA,49.7,0,NA,,8,,,NA,141.8,3.5,3072151
EGG ISLAND,58.981,-110.439,AB,15.6,7,NA,21.8,7,10,7,,,NA,,,NA,,,,,NA,59.7,2.5,3072246
FAIRVIEW AGDM,56.081,-118.439,AB,13,0,NA,26,0,-0.3,0,,,NA,44.3,5,NA,,8,,,NA,158,2.8,3072525
FORT CHIPEWYAN,58.767,-111.117,AB,13.8,0,NA,25.6,0,2.4,0,,,NA,10.1,0,NA,,3,,,NA,132.8,3.7,3072655
FORT CHIPEWYAN RCS,58.767,-111.117,AB,13.9,0,NA,25.6,0,2.2,0,,,NA,106.9,0,NA,,13,,,NA,129.5,3.2,3072659
FORT VERMILION,58.382,-116.04,AB,14.2,0,NA,29.3,0,1.6,0,,,NA,69,0,NA,,10,,,NA,126.5,9.7,3072723
GRANDE PRAIRIE A,55.18,-118.885,AB,13.5,0,NA,26.1,0,1.4,0,0,9,NA,52.6,0,NA,,13,,,NA,142.7,3.7,3072921
HAWK HILLS AGCM,57.265,-117.298,AB,13.3,0,NA,27.1,0,0.2,0,,,NA,47.4,0,NA,,11,,,NA,147.2,2.5,3073071
HIGH LEVEL,58.622,-117.165,AB,13.2,0,NA,27.4,0,-1.6,0,,,NA,0.8,15,NA,,0,,,NA,155,6.3,3073140
HIGH LEVEL A,58.621,-117.165,AB,13.4,2,-1,27.5,2,-1.5,2,0,2,NA,70.2,2,NA,0,11,,,NA,140.1,6,3073146
JEAN COTE AGCM,55.913,-117.12,AB,13.6,0,NA,25.7,0,2.7,0,,,NA,56.9,1,NA,,6,,,NA,138.2,1.9,3073535
KEG RIVER AGCM,57.788,-117.677,AB,13.1,0,NA,28.2,0,-1.1,0,,,NA,31.9,0,NA,,6,,,NA,159.4,6,3073644
LA CRETE AGCM,58.172,-116.343,AB,14.1,0,NA,28.3,0,0.1,0,,,NA,47.1,0,NA,,9,,,NA,128.7,8.3,3073730
LA GLACE AGCM,55.422,-119.255,AB,12.3,0,NA,26,0,-0.4,0,,,NA,66,0,NA,,11,,,NA,176.8,1.5,3073740
MANNING AGDM,56.974,-117.451,AB,16.5,1,NA,35.2,1,0.7,0,,,NA,,,NA,,,,,NA,72.3,27.5,3074190
CLEARDALE AGDM,56.314,-119.745,AB,13,0,NA,26.6,0,0.6,0,,,NA,83.6,0,NA,,13,,,NA,158.1,1.9,3074935
PEACE RIVER A,56.227,-117.448,AB,13.1,1,NA,24.8,1,0.4,1,0,12,NA,60,0,NA,,7,,,NA,149.5,1.1,3075041
PEORIA AGDM,55.621,-118.293,AB,12.8,0,NA,26.6,0,-1.1,0,,,NA,48.6,0,NA,,9,,,NA,161.8,1.3,3075160
RED EARTH,56.552,-115.278,AB,13.1,1,NA,25.5,1,0.7,1,,,NA,97,1,NA,,11,,,NA,147.3,0.5,3075488
ROCKY LANE AGCM,58.452,-116.481,AB,13.3,0,NA,28.4,0,-1.2,0,,,NA,46.5,0,NA,,10,,,NA,151.2,6.4,3075550
RYCROFT AGCM,55.777,-118.668,AB,13.4,0,NA,27.3,0,-0.4,0,,,NA,41.7,0,NA,,11,,,NA,146.7,4,3075601
SAVANNA AGCM,56.076,-119.345,AB,12.8,0,NA,25.9,0,0.4,0,,,NA,77.5,2,NA,,13,,,NA,164.3,2,3075770
SWEETGRASS LANDING,58.853,-111.997,AB,,,NA,,,,,,,NA,80.7,2,NA,,15,,,NA,,,3076330
TEEPEE CREEK AGCM,55.352,-118.408,AB,13.2,0,NA,26.2,0,-0.1,0,,,NA,43.8,1,NA,,12,,,NA,150.3,3,3076366
TOMPKINS LANDING AGCM,58.021,-116.848,AB,13.8,0,NA,28.3,0,-0.4,0,,,NA,45.7,1,NA,,7,,,NA,136.8,5.8,3076530
VALLEYVIEW AGDM,55.098,-117.199,AB,13.6,0,NA,26.9,0,1.6,0,,,NA,33,2,NA,,10,,,NA,140,2.6,3076680
GARDEN RIVER,58.711,-113.866,AB,14.2,0,NA,30,0,1.8,0,,,NA,71.8,0,NA,,10,,,NA,123.4,6,307KPFP
COLD LAKE A,54.417,-110.283,AB,14.5,0,-1.6,29.4,0,2.3,0,0,0,0,35.6,0,63,,10,,,NA,117.6,10.5,3081680
DUPRE AGCM,54.367,-110.868,AB,13.2,0,NA,28.8,0,-0.3,0,,,NA,30.9,0,NA,,7,,,NA,153.3,5,3081690
BRATT'S LAKE CLIMATE,50.201,-104.71,SK,16.3,1,NA,33.3,1,2.6,1,,,NA,78.6,1,NA,,4,,,NA,72.7,21.5,4010811
BROADVIEW,50.368,-102.571,SK,15.5,0,-1.4,30.4,0,0.8,0,,,NA,56.8,0,91,,9,,,NA,89.9,13.6,4010879
BUFFALO POUND LAKE,50.55,-105.383,SK,17.3,1,NA,34,1,3,0,0,0,NA,85.2,0,NA,0,9,,,NA,50.6,30,4010984
DUVAL,51.183,-104.867,SK,16.7,1,-1.5,32,1,5,1,0,1,NA,71,1,NA,,10,,,NA,63,24,4012300
ESTEVAN A,49.21,-102.966,SK,17.7,0,NA,33.4,0,2.8,0,,,NA,44.9,0,NA,,5,,,NA,48.3,38,4012403
ESTEVAN,49.217,-102.967,SK,17.3,0,NA,32.1,0,2.4,0,,,NA,41.3,0,NA,,4,,,NA,52.6,31.8,4012410
INDIAN HEAD CDA,50.55,-103.65,SK,15.8,1,-1.6,33.4,1,0.9,1,,,NA,96,1,NA,,9,,,NA,84.8,19.4,4013480
KELLIHER,51.257,-103.753,SK,15.8,0,-1.2,31,0,3,0,0,0,NA,94,0,143,0,6,,,NA,86,17.6,4013660
KIPLING,50.2,-102.733,SK,16.3,1,-0.8,30,1,3,1,0,1,NA,88,1,NA,0,9,,,NA,69.3,17.9,4014040
LANGENBURG,50.9,-101.717,SK,16,11,-0.7,30,11,2,11,0,11,NA,75,11,NA,0,7,,,NA,51.9,12.6,4014145
LAST MOUNTAIN CS,51.417,-105.25,SK,15.8,0,-1.7,32.7,0,-0.6,0,,,NA,58.4,0,114,,10,,,NA,90.7,23.3,4014156
LEROY,52,-104.633,SK,15.6,0,-1.6,30.5,0,1,0,0,0,NA,29.6,0,47,0,4,,,NA,93.6,19.4,4014322
LIPTON 2,51.152,-103.889,SK,15.8,9,-1.1,32.5,7,4,9,0,6,NA,103.4,6,NA,0,10,,,NA,63.4,15.6,4014481
MOOSE JAW CS,50.332,-105.538,SK,16.8,0,NA,35.5,0,3,0,,,NA,86.9,0,NA,,6,,,NA,65.6,27.7,4015322
MUENSTER,52.333,-105,SK,15.8,6,-1.2,30,6,2,6,0,6,NA,41,6,NA,0,5,,,NA,74,18,4015440
OXBOW,49.317,-102.117,SK,17,1,NA,32.5,1,1.5,1,0,1,NA,79,1,NA,0,10,,,NA,56.4,25.7,4015800
QU'APPELLE 1,50.567,-103.983,SK,17,0,-0.7,33.5,0,4,0,0,0,NA,96,0,166,0,10,,,NA,66.4,35,4016322
REGINA INTL A,50.432,-104.666,SK,16.8,1,NA,33.8,1,2.6,1,,,NA,,,NA,,,,,NA,64,28.6,4016566
REGINA RCS,50.433,-104.667,SK,16.5,1,NA,33.9,1,2,1,,,NA,95.7,1,NA,,7,,,NA,72.7,26.3,4016699
WATROUS EAST,51.667,-105.4,SK,15.3,0,NA,30.2,0,1.7,0,,,NA,48.6,0,NA,,9,,,NA,103.3,18.1,4018642
YELLOW GRASS NORTH,49.817,-104.183,SK,17.3,1,NA,35,1,2.5,1,,,NA,69.3,1,NA,,5,,,NA,52.4,29.9,4019041
YORKTON,51.265,-102.464,SK,15.9,0,NA,30.9,0,3.9,0,,,NA,31,0,NA,,7,,,NA,83.7,19.6,4019073
YORKTON,51.265,-102.462,SK,16.1,0,NA,31.1,0,3.8,0,,,NA,32.2,0,NA,,7,,,NA,79.8,21.6,4019075
WYNYARD (AUT),51.767,-104.2,SK,15.3,0,NA,29.6,0,2.9,0,,,NA,28.9,0,NA,,8,,,NA,100.4,15.6,40190LN
WEYBURN,49.7,-103.8,SK,17.4,0,NA,34,0,3.8,0,,,NA,64.8,0,NA,,6,,,NA,51.3,32.7,401HP5R
CUTBANK,51.289,-106.848,SK,,,NA,,,,,0,28,NA,32.3,26,NA,,5,,,NA,,,401JR89
ASSINIBOIA AIRPORT,49.729,-105.946,SK,17.1,2,NA,33.1,2,4.4,2,,,NA,45.5,2,NA,,4,,,NA,52.6,26.9,4020286
BEECHY,50.832,-107.311,SK,17.3,0,-1.1,38,0,2.5,0,0,0,NA,41.2,0,101,0,5,,,NA,60,39,4020560
ELBOW CS,51.133,-106.583,SK,16.3,0,NA,34.3,0,2.9,0,,,NA,35.1,0,NA,,3,,,NA,74.8,23,4022359
ELBOW 2 NE,51.167,-106.55,SK,15.6,6,-1.9,33.5,6,3,6,0,6,NA,28.4,6,NA,0,6,,,NA,71.4,12.6,4022363
LUCKY LAKE,50.95,-107.15,SK,16.4,1,NA,36.5,1,3.4,1,,,NA,41.7,1,NA,,3,,,NA,75.3,26.8,4024714
MAPLE CREEK,49.903,-109.466,SK,17.9,1,NA,36.6,1,3.7,1,,,NA,48.2,1,NA,,8,,,NA,42.7,38.9,4024919
ROCK POINT,51.154,-107.263,SK,16.9,0,-1.3,35.5,0,5,0,0,0,NA,53.8,0,144,0,7,,,NA,64.8,31.7,4026847
STEWART VALLEY,50.6,-107.8,SK,16.4,18,-1.6,35,18,6,18,0,18,NA,16.3,18,NA,,1,,,NA,29.1,8.8,4027775
SWIFT CURRENT,50.292,-107.691,SK,16.6,0,NA,35.2,0,4,0,,,NA,38.3,0,NA,,4,,,NA,70,28,4028038
SWIFT CURRENT CDA,50.267,-107.733,SK,16.6,2,-1.5,35.2,2,4.6,2,,,NA,39.1,2,NA,,4,,,NA,65.8,26.5,4028060
LEADER AIRPORT,50.909,-109.501,SK,17.3,1,NA,37,1,4,1,,,NA,39.8,1,NA,,6,,,NA,51.8,30.1,402DAF0
CORONACH SPC,49.05,-105.483,SK,16.7,0,-1.7,33.3,0,2.2,0,,,NA,28,0,89,,6,,,NA,60.9,20.5,40318MN
CYPRESS HILLS PARK,49.641,-109.514,SK,15.6,0,NA,32.4,0,4.8,0,,,NA,34.6,0,NA,,9,,,NA,90.6,16,4031999
EASTEND CYPRESS (AUT),49.438,-108.989,SK,16.8,0,NA,34.5,0,5.2,0,,,NA,46.9,0,NA,,7,,,NA,61.2,23.2,4032322
MANKOTA,49.099,-107.024,SK,17.4,1,-1,35.7,1,2.6,1,,,NA,38.6,1,NA,,6,,,NA,48.8,31.5,4034910
ROCKGLEN (AUT),49.168,-105.979,SK,17.1,0,NA,32.9,0,6.2,0,,,NA,66.4,0,NA,,7,,,NA,58,29.5,4036844
VAL MARIE SOUTHEAST,49.058,-107.586,SK,17.6,0,NA,35.8,0,3.4,0,,,NA,63.6,0,NA,,7,,,NA,44.3,32,4038412
BICKLEIGH,51.294,-108.407,SK,15.5,5,-3,36,4,4,5,0,4,NA,53,4,NA,0,9,,,NA,66.9,2.6,4040587
BUTTE ST PIERRE,53.45,-109.2,SK,13.3,0,-2.3,29,0,-1.5,0,0,0,0,21.5,0,43,0,6,,,NA,151.3,6.1,4041000
KINDERSLEY A,51.515,-109.181,SK,16.1,0,NA,35.5,0,2,0,,,NA,,,NA,,,,,NA,77.5,19.2,4043899
KINDERSLEY A,51.515,-109.181,SK,16.1,0,NA,35.5,0,2,0,0,3,NA,31.2,0,NA,,3,,,NA,77.5,19.2,4043901
NORTH BATTLEFORD RCS,52.772,-108.256,SK,14.9,0,NA,30.5,0,-0.5,0,,,NA,24.2,0,NA,,4,,,NA,105.7,9.8,4045607
NORTH BATTLEFORD,52.769,-108.244,SK,15,0,NA,30.7,0,-0.4,0,,,NA,25.1,0,NA,,5,,,NA,103.6,10.8,4045695
ROSETOWN EAST,51.567,-107.917,SK,15.3,0,NA,32.8,0,1.7,0,,,NA,65.1,0,NA,,6,,,NA,95.1,12.2,4046884
SCOTT CDA,52.36,-108.835,SK,14.4,0,-2.1,31.2,0,1.8,0,,,NA,18,0,39,,5,,,NA,118.9,7.3,4047240
SONNINGDALE,52.317,-107.767,SK,14.6,7,NA,30,7,2,7,0,6,NA,8,6,NA,,3,,,NA,91.4,9.1,4047644
WASECA RCS,53.131,-109.405,SK,14.5,2,NA,28.7,2,3.7,2,,,NA,21.5,2,NA,,6,,,NA,108.9,6.1,4048521
HOEY,52.85,-105.783,SK,,,NA,,,,,0,25,NA,25.9,25,NA,,4,,,NA,,,4053264
MELFORT,52.817,-104.6,SK,14.9,2,NA,29.7,2,2.8,2,,,NA,30.7,2,NA,,7,,,NA,100.8,12,4055079
OUTLOOK PFRA,51.483,-107.05,SK,16,1,-2,33.9,1,3.9,1,,,NA,39.8,1,NA,,5,,,NA,77.6,17.7,4055736
PILGER,52.417,-105.15,SK,15.1,0,NA,28.5,0,2.3,0,,,NA,38.5,0,NA,,5,,,NA,102.2,13.2,4056121
PRINCE ALBERT A,53.214,-105.673,SK,14.6,0,NA,28.7,0,1.4,0,0,0,NA,21.6,0,NA,,3,,,NA,116.2,11,4056241
PRINCE ALBERT GLASS FIELD,53.21,-105.677,SK,15,0,NA,29,0,1.4,0,,,NA,25,0,NA,,4,,,NA,105.6,12.4,4056243
SASKATOON INTL A,52.171,-106.7,SK,15.6,2,NA,33,2,1,2,,,NA,,,NA,,,,,NA,88.8,18.7,4057152
SASKATOON RCS,52.174,-106.719,SK,15.4,0,NA,32.8,0,0.7,0,,,NA,20.3,0,NA,,3,,,NA,97.2,17,4057165
BUFFALO NARROWS (AUT),55.841,-108.421,SK,14.9,1,NA,27.5,1,6.2,1,,,NA,104.9,1,NA,,14,,,NA,99.9,5.9,4060983
BUFFALO NARROWS A,55.842,-108.418,SK,15.1,0,NA,27.6,0,7.1,0,,,NA,,,NA,,,,,NA,98.3,6.9,4060988
CIGAR LAKE,58.083,-104.483,SK,11.4,2,-2.3,22,1,0,1,0,1,NA,103.9,1,NA,0,19,,,NA,192,0,4061570
COLLINS BAY SK,58.229,-103.678,SK,11.8,0,NA,24.9,0,0.3,0,,,NA,151.8,0,NA,,17,,,NA,191.2,0.5,4061620
COLLINS BAY CAMECO,58.183,-103.7,SK,11.7,0,NA,25,0,0.5,0,0,0,NA,182.4,0,NA,0,15,,,NA,197.8,1.6,4061632
ISLAND FALLS (AUT),55.533,-102.35,SK,14.5,1,NA,25.1,1,3.1,1,,,NA,61.6,1,NA,,10,,,NA,108.9,4.6,4063605
JIMMY LAKE AWOS,54.908,-109.962,SK,15,20,NA,24.9,20,2.4,20,,,NA,24.5,20,NA,,8,,,NA,36,2.8,4063623
KEY LAKE,57.25,-105.6,SK,12.1,0,NA,23.9,0,-1.5,0,,,NA,121.8,0,NA,,13,,,NA,184.3,0.9,4063753
KEY LAKE,57.256,-105.618,SK,12.7,0,NA,24.2,0,1.2,0,,,NA,126.8,1,NA,,13,,,NA,166,1,4063757
LA RONGE RCS,55.146,-105.27,SK,14.8,3,NA,25.9,3,3.3,3,,,NA,100.4,3,NA,,11,,,NA,96.4,6.5,4064149
LA RONGE A,55.151,-105.267,SK,14.9,0,NA,26,0,1.4,0,0,3,NA,107.1,0,NA,,13,,,NA,104.6,7.4,4064155
LOON LAKE RCS,54.02,-109.138,SK,13.8,1,NA,28.5,1,0.6,1,,,NA,23.1,1,NA,,8,,,NA,133.7,7.4,4064620
